,smiles,6vww_pocket108,name,6vww_pocket9,6vww_pocket100,6vww_pocket22,6vww_pocket154,6vww_pocket18,6vww_pocket57,6vww_pocket143,6vww_pocket3,6vww_pocket157,6vww_pocket37,6vww_pocket1,6vww_pocket13,6vww_pocket6,6vww_pocket17,6vww_pocket130,6vww_pocket23,6vww_pocket71,6vww_pocket62,6vww_pocket135,6vww_pocket11,6vww_pocket156,6vww_pocket8
436,O=C(c1ccc(Br)cc1F)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1,6.960039615631104,Z226328978,7.688076019287107,9.154130935668944,6.583065986633301,2.500851392745972,6.640064239501952,9.290342330932617,7.009181499481201,5.107371330261231,4.56974458694458,6.66808032989502,6.7316083908081055,8.524279594421388,8.595545768737793,8.492929458618164,6.100893974304199,6.437205314636231,6.86435604095459,9.236483573913574,-0.0,8.119309425354004,2.572305917739868,7.620084762573242
437,O=C(c1ccc(Br)cc1F)N1CCC(C(=O)N2CCCC2)CC1,5.138223171234131,Z200504722,7.583357334136963,7.750439643859862,5.84140157699585,3.605237483978272,8.699817657470701,9.215286254882812,4.906464576721191,4.839922904968262,3.9743082523345934,5.51021146774292,4.987570762634277,6.8654422760009775,8.731443405151367,8.498276710510254,4.951559066772461,6.075246334075928,5.068060874938965,8.647444725036621,-0.0,8.486419677734375,4.447894096374512,4.731800556182861
438,O=C(c1ccc(Br)cc1F)N1CCC(C(=O)N2CCCCC2)CC1,5.147424221038818,Z117032672,7.424044609069824,7.6201415061950675,6.244920253753662,3.436638832092285,9.179678916931152,8.924141883850098,4.868041515350342,3.8722219467163086,2.791637659072876,4.889706611633301,4.01560115814209,7.6015257835388175,8.194478988647461,9.112051010131836,5.0094499588012695,5.958691596984862,4.87262773513794,8.268595695495605,-0.0,8.991334915161133,3.570801258087158,4.154939651489259
439,O=C(c1ccc2c(c1)OCCO2)C1CCN(C(=O)c2ccc(Br)cc2F)CC1,5.11569881439209,Z230385030,6.97676944732666,7.297421455383301,5.585193634033203,2.712532997131348,8.626067161560059,7.487472057342527,5.231203079223633,4.105317115783691,3.0545368194580083,4.2229413986206055,3.9102087020874015,7.719332695007324,6.968929767608643,8.590187072753906,5.198741912841797,5.6568474769592285,5.099958419799805,7.629979610443115,-0.0,8.337085723876951,2.064037322998047,3.886263370513916
440,O=C(c1ccc(Br)cc1F)N1CCC(CN2CCOCC2)CC1,4.5180768966674805,Z435803164,6.807996273040772,8.278684616088867,5.682325839996338,2.561495304107666,7.807817459106445,8.666126251220701,4.840004920959473,4.245833396911621,4.060810089111328,4.4862632751464835,4.203828811645509,7.359306812286378,8.662978172302246,7.800772666931152,5.15665340423584,5.592672348022461,4.435754299163818,8.569323539733888,1.15559720993042,7.790691375732423,3.8156523704528813,4.343625068664552
441,O=C(c1ccc(Br)cc1F)N1CCC(c2nc3ccccc3[nH]2)CC1,7.182021141052246,Z282686636,8.048600196838379,9.5029296875,7.938517093658447,4.199478149414063,9.426305770874023,10.189476013183594,7.1333770751953125,4.3334550857543945,4.157106399536134,6.51452112197876,4.5948991775512695,9.291893005371094,9.108015060424805,9.461912155151367,6.825833320617676,8.080805778503418,7.130903244018555,10.45280933380127,-0.0,9.545891761779783,4.48967170715332,4.491644382476807
442,NC(=O)C1(O)CCCN(C(=O)c2ccc(Br)cc2F)C1,6.33212947845459,Z2061541314,7.823813438415527,9.285564422607422,7.649840354919434,6.595759391784668,8.386501312255861,9.47202968597412,6.288625717163086,8.315690994262695,8.233944892883299,6.547492027282715,8.192472457885742,9.91596508026123,10.008577346801758,8.044425964355469,6.970746994018555,7.672910213470459,6.410472869873048,9.41007137298584,1.0760265588760376,8.423469543457031,6.84703540802002,8.411373138427733
443,O=C(c1ccc(Br)cc1F)N1CCCN(Cc2cccs2)CC1,5.542839050292969,Z384333174,7.3640689849853525,8.991405487060547,6.510746955871582,3.1506218910217285,7.006103992462157,10.008292198181152,5.337000846862793,5.80781364440918,5.978961944580077,5.256003379821777,6.05268669128418,8.062045097351074,9.686241149902344,7.041225910186768,5.680264949798584,6.714699745178223,5.461255073547363,9.779704093933104,0.7110036015510559,7.207664966583253,3.3214902877807617,6.122920513153076
444,O=C(c1ccc(Br)cc1F)N1CCN(C(=O)c2ccccc2Cl)CC1,5.350127220153809,Z109434560,6.488207340240479,8.970539093017578,5.7879600524902335,2.9007952213287367,9.516701698303224,8.97066879272461,4.535745620727539,4.408392429351807,2.509003162384033,5.071679592132568,5.022112846374512,7.45587158203125,8.301177978515625,9.400540351867676,5.620535373687744,5.84820556640625,4.667990207672119,8.930670738220215,-0.0,9.085088729858398,2.627429485321045,5.2174038887023935
445,O=C(c1ccc(Br)cc1F)N1CCN(Cc2csc(-c3ccco3)n2)CC1,4.996033668518066,Z295719244,8.71711540222168,8.240115165710451,7.262176513671875,2.745441675186157,8.440974235534668,10.200918197631836,5.437192440032959,1.8468667268753047,1.148731350898743,5.540983200073242,2.664963483810425,8.808554649353027,8.69047737121582,8.125038146972656,5.40368127822876,7.377338409423827,5.1134610176086435,10.230630874633787,-0.0,8.122567176818848,1.9655711650848389,2.538290977478028
446,O=C(c1ccc(Br)cc1F)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC1,4.4997076988220215,Z109424564,7.17577075958252,8.195966720581055,4.963598728179932,1.8414714336395264,7.6668763160705575,8.265374183654785,4.499705791473389,5.0313453674316415,2.961354255676268,3.995415687561035,5.122918605804443,6.96577787399292,6.334188461303711,7.812457084655763,4.292265892028809,4.512070655822754,4.452727317810059,8.173561096191406,-0.0,7.993629455566406,2.0071887969970703,4.960070610046387
447,O=C(c1ccc(Br)cc1F)N1CCc2sccc2C1,5.357885837554932,Z227067078,7.515150547027588,9.96470832824707,5.417216300964356,4.49818754196167,7.006196975708008,9.982861518859863,5.631364345550537,5.689303398132324,4.707519054412842,5.271278381347656,5.9528255462646475,9.267210006713867,9.268073081970217,6.886939525604247,5.595322608947754,5.612784385681152,5.280908584594727,9.770256042480467,2.6411609649658203,7.259427547454834,4.659138202667236,5.9605140686035165
448,C[C@@H]1CN(C(=O)c2ccc(Br)cc2F)C[C@H]1C(N)=O,5.900132179260254,Z2055182891,7.847194671630857,9.659807205200195,6.912873268127441,4.577797889709473,9.282015800476074,9.76293659210205,5.806211471557617,6.314754962921143,6.476431846618652,6.705508232116699,6.516784191131593,8.584492683410645,9.165599822998047,9.34385585784912,6.102607727050781,6.521851062774657,5.909463882446289,9.515531539916992,1.7224141359329224,9.249231338500977,4.47862720489502,6.6136436462402335
449,CC(NC(=O)c1ccc(Br)cc1F)c1cc2ccccc2o1,5.97603178024292,Z109516454,7.353457450866699,8.658093452453612,6.47065544128418,4.793055057525635,7.781961917877197,9.163850784301758,5.327459335327148,6.063006401062013,3.861588716506958,5.608893394470215,6.096900939941406,8.415771484375,8.600315093994139,7.9940505027771,6.066816806793213,6.326101303100586,5.7386980056762695,8.700029373168945,1.6511991024017334,7.418824195861816,4.4628753662109375,6.151931285858152
450,O=C(NC1CCN(C(=O)C2CCCCC2)CC1)c1ccc(Br)cc1F,6.2760257720947275,Z408768774,7.392056941986084,7.652310371398926,6.130674362182617,4.051365375518799,6.980481147766112,8.050356864929201,5.874038696289063,3.245566844940185,1.1941118240356443,4.520841121673584,3.4026379585266118,7.814148902893066,7.702988147735598,7.1900062561035165,4.5752854347229,6.508005142211914,5.957993984222412,6.899720191955566,-0.0,6.844528675079348,3.304433584213257,3.342257022857666
451,O=C(NCC1(c2ccccc2)CCC1)c1ccc(Br)cc1F,5.465583324432373,Z226016394,8.227695465087889,8.756032943725586,6.2226152420043945,4.451315879821777,7.479237079620361,8.621838569641112,5.295510292053223,7.066878318786621,4.853975772857666,6.18798828125,7.7250895500183105,8.741467475891112,8.733717918395996,7.999340057373048,5.867770195007324,5.801847457885742,5.4042510986328125,8.588825225830076,1.5818066596984863,8.02094841003418,4.8713483810424805,7.666022300720215
452,O=C(NCC1CCCO1)c1ccc(Br)cc1F,5.783548831939697,Z116345528,8.708288192749022,9.052837371826172,6.2474727630615225,4.721776962280273,7.136090278625487,9.035962104797363,5.553351402282715,6.73277759552002,5.253931045532227,5.538083076477051,6.603687763214111,8.908105850219727,9.008620262145996,7.378521919250487,5.7747745513916025,5.988158702850343,5.503087043762207,8.926314353942871,4.544865131378174,7.527801990509032,5.123798847198486,6.62617826461792
453,O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccc(Br)cc1F,6.526602745056152,Z285585364,7.441007137298584,6.267359256744385,6.271069526672362,3.4213366508483887,7.510155200958253,9.66908073425293,6.352718830108643,4.366462707519531,3.9426178932189937,4.9759016036987305,5.207688331604004,7.817084789276122,5.6839518547058105,7.611722946166992,5.240797996520996,6.371654987335205,6.458345413208008,6.98412036895752,-0.0,7.446413040161133,2.37904691696167,5.6387877464294425
454,O=C(NCCCn1ccc2ccccc21)c1ccc(Br)cc1F,6.296844005584718,Z117106806,7.755175113677978,8.874462127685547,6.839193820953369,3.6330180168151855,10.506345748901367,9.076129913330078,5.9456424713134775,5.834969520568848,4.763050079345703,5.856651306152344,6.364856243133545,8.458882331848145,8.354464530944824,10.22946834564209,6.352273464202881,7.062209129333496,6.307722568511963,8.866218566894531,2.0206069946289062,10.376556396484377,4.133673191070557,6.359719753265381
455,O=C(NCCNc1ncccn1)c1ccc(Br)cc1F,6.6633806228637695,Z381690604,7.723308563232423,10.050811767578123,7.740418434143066,6.034301280975343,6.777881145477295,11.010001182556152,6.715269565582275,6.201606750488281,7.015776634216309,6.813430309295652,6.230679988861084,7.614875316619872,10.90264892578125,7.805445671081543,6.280583381652832,7.583926200866699,6.501204490661621,10.754125595092773,3.9942593574523926,7.943906784057617,6.069466590881348,6.743937015533447
456,O=C(NCCc1ccc2c(c1)OCO2)c1ccc(Br)cc1F,6.2590885162353525,Z109626102,6.880386352539063,8.704785346984862,5.9670090675354,4.388440132141113,9.308648109436037,8.469531059265138,6.2580318450927725,6.495795726776122,5.708323001861572,5.746077060699463,6.464509010314941,8.249120712280272,8.294465065002441,9.254609107971193,7.106729984283447,6.74376106262207,6.325253486633301,8.518449783325195,2.856541633605957,9.217310905456543,4.459724426269531,6.429649353027344
457,O=C(NCCc1cccs1)c1ccc(Br)cc1F,6.0791258811950675,Z109405512,7.0530738830566415,9.011468887329102,6.217031955718994,4.3294711112976065,7.555508613586426,9.12925910949707,5.966378688812256,5.713042736053468,4.488181114196777,5.75745964050293,5.72823429107666,7.8075714111328125,8.70947265625,7.595454216003418,6.291374206542969,6.09708309173584,6.025045871734619,9.031610488891602,3.2765789031982417,7.314005851745605,4.2281274795532235,5.71016788482666
458,Cc1nc(-c2ccc(CNC(=O)c3ccc(Br)cc3F)cc2)cs1,6.033833980560303,Z131235462,7.250784873962402,8.904777526855469,6.0505571365356445,3.972642183303833,9.00688648223877,8.915140151977539,5.801075458526611,3.9176664352416974,3.255698680877685,5.324068069458008,3.7225008010864262,9.035527229309082,8.758201599121094,8.934231758117676,5.446640491485597,5.961089134216309,5.90276575088501,7.963797569274902,1.145378351211548,8.82547664642334,2.546630382537842,3.971758127212525
459,O=C(NCc1cccc(COCc2ccco2)c1)c1ccc(Br)cc1F,4.952027797698975,Z384511908,7.8920936584472665,8.625229835510254,6.073590278625487,2.7903146743774414,7.251935482025146,8.527736663818361,4.571657180786133,5.767458438873291,4.203324317932129,5.446155548095703,6.504244327545166,8.199121475219728,8.536375045776367,7.200182914733888,5.114899158477783,5.981260299682617,4.557679176330566,8.709197998046875,-0.0,7.416818618774414,3.1509366035461426,6.306149959564209
460,O=C(NCc1ccccc1CN1CCCCC1)c1ccc(Br)cc1F,7.646818161010742,Z115168100,8.444211959838867,9.055962562561037,5.559796333312988,3.98072361946106,7.68512487411499,8.55910587310791,7.4914984703063965,6.392998218536378,4.188857555389403,4.910237312316895,6.775210380554199,8.916486740112305,8.79542350769043,7.576545715332031,6.670444011688232,5.6937618255615225,7.522890090942383,8.888729095458984,-0.0,7.594239234924316,3.8248929977416974,6.751590728759768
461,Cc1cc(C)c2c(NC(=O)c3ccc(Br)cc3F)c(C(=O)N3CCOCC3)sc2n1,5.160567283630371,Z164907524,7.1766862869262695,8.646526336669924,3.907160758972168,1.7725504636764526,6.109914302825928,8.373592376708983,5.267275810241699,4.5684494972229,5.943058967590332,3.523553371429444,7.944194793701173,7.3841609954833975,7.072967052459718,5.868928909301758,3.726627588272095,4.055788040161134,5.2341651916503915,8.669896125793457,-0.0,6.048800468444824,2.27722716331482,7.973100662231445
462,Cc1cc(NC(=O)c2ccc(Br)cc2F)n(C)n1,5.327589988708496,Z359386590,6.781394004821777,8.43704891204834,5.543402671813965,4.420768737792969,5.6588969230651855,8.456106185913086,4.992245674133301,4.902547836303711,4.755962371826172,5.4383745193481445,4.837080001831055,7.514369964599607,7.730458259582519,5.602168083190918,4.736417293548584,5.457307815551758,5.087867736816406,8.279781341552733,2.9369559288024902,5.728701114654541,4.4803128242492685,5.024416923522949
463,NC(=O)c1cc(NC(=O)c2ccc(Br)cc2F)ccc1Cl,5.863905906677246,Z318173188,8.639734268188478,9.486804008483887,7.8272705078125,4.878935813903809,6.6777591705322275,9.511736869812012,5.88243293762207,6.445879936218263,4.761326313018799,6.643000602722168,6.432181358337402,8.933744430541992,9.238224029541016,6.574513912200928,5.774448394775393,7.847675323486327,5.921913146972656,9.472601890563963,3.097999095916748,6.59025239944458,5.026406764984131,6.5297584533691415
464,CS(=O)(=O)Nc1cc(NC(=O)c2ccc(Br)cc2F)ccc1F,5.562913417816162,Z288895272,7.660442352294923,7.997617244720459,6.875460624694824,4.2433109283447275,7.360450267791747,8.579465866088867,5.8024959564208975,5.8417253494262695,4.594159126281738,6.6145081520080575,5.6452598571777335,8.187074661254883,8.109102249145508,7.409728527069093,5.332806587219238,6.658950328826902,5.7641868591308585,8.098983764648438,2.3740549087524414,7.396656990051269,4.115237236022948,5.9369869232177725
465,O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)cc1)c1ccc(Br)cc1F,6.055926322937013,Z203541840,6.755962371826173,5.0939483642578125,6.467343330383301,2.876227378845215,4.622502326965332,8.402009010314941,5.695782661437987,0.3544372916221619,-0.0,4.554427146911621,-0.0,7.491029739379883,7.405952453613281,5.155297756195068,5.6901607513427725,6.4002323150634775,5.395941257476807,4.91444730758667,1.881750106811524,3.46899962425232,1.7219139337539673,-0.0
466,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Br)cc1F,7.245535850524902,Z237451766,8.43199634552002,10.149679183959961,7.316120147705077,4.517711639404297,7.85530424118042,10.864264488220217,6.9993109703063965,8.403633117675781,6.294304370880128,6.841238021850586,8.628271102905272,9.333133697509766,9.97349452972412,7.730904579162598,5.332162380218506,6.999580383300781,7.136891841888428,10.788747787475586,6.661640644073486,7.395308494567871,4.794108867645264,8.490700721740723
467,O=C(Nc1cccc(C#Cc2ccccn2)c1)c1ccc(Br)cc1F,5.711300373077393,Z271074334,6.554494380950928,6.287447452545166,4.3227596282958975,2.990981340408325,7.239706039428711,9.128801345825195,5.4313621520996085,2.0747785568237305,3.220353364944458,4.843429088592528,2.1851491928100586,7.71813440322876,8.147452354431152,6.854418754577638,4.509068489074707,4.880417823791504,5.421140670776367,7.533572673797607,3.1801657676696777,6.7740535736083975,3.781517744064331,1.8998665809631348
468,O=C(Nc1cccc(CN2C(=O)CNC2=O)c1)c1ccc(Br)cc1F,6.0973286628723145,Z366493842,7.0970659255981445,9.717920303344727,7.079085826873777,4.672523021697998,7.162724494934082,9.7693452835083,6.427247524261475,5.222480297088623,4.22191333770752,5.467275619506836,6.989554405212402,9.553009033203123,9.791929244995117,8.683712005615233,5.433508396148682,7.2055931091308585,6.229902267456055,9.595552444458008,0.9435666799545288,7.0868964195251465,3.815403938293457,7.124164581298827
469,O=C(Nc1cccc(OCC(=O)N2CCCC2)c1)c1ccc(Br)cc1F,6.227710247039795,Z393865412,7.51355504989624,7.678816795349121,5.764595985412598,2.899671792984009,8.196916580200195,8.539689064025879,5.605000019073486,5.9505248069763175,2.939659357070924,4.532322883605957,6.587049007415772,8.215237617492676,8.368434906005861,8.374749183654785,6.3437743186950675,5.7901978492736825,5.850821018218994,8.443374633789062,2.41838002204895,8.242286682128906,3.644524097442627,6.242349147796631
470,CS(=O)(=O)Nc1ccccc1NC(=O)c1ccc(Br)cc1F,6.428193092346191,Z340219540,8.760478973388674,11.468816757202148,7.230764389038086,6.14190673828125,6.491456985473633,11.092456817626953,6.638839244842527,5.781476020812987,5.063365936279297,6.8876895904541025,6.1469340324401855,7.624907493591309,9.353985786437988,8.055316925048826,5.442760467529297,7.111645221710205,6.563796043395996,11.53526496887207,2.327847719192505,7.39228630065918,6.702409267425537,6.390868186950684
471,O=C(Nc1cccnc1-n1cncn1)c1ccc(Br)cc1F,5.3612093925476065,Z915432566,7.050861835479736,10.689370155334473,7.074493408203125,4.548327922821045,6.730268955230713,10.385675430297852,5.279417991638184,5.80305814743042,5.08299446105957,6.980084419250487,6.205202579498291,8.475759506225586,10.060778617858887,7.629997253417969,5.874117851257324,6.932812690734862,5.182170391082764,10.351609230041504,1.7949869632720947,7.749421119689941,4.721733570098877,5.7031617164611825
472,O=C(Nc1sc2c(c1-c1nc3ccccc3s1)CCCC2)c1ccc(Br)cc1F,5.649051189422607,Z56843098,8.240498542785645,7.948527336120605,3.973487377166748,2.051522016525269,6.0195088386535645,8.029899597167969,5.40605354309082,4.3233137130737305,2.621692180633545,2.7398500442504883,5.8662781715393075,8.328250885009767,7.85035514831543,7.257143974304199,4.9471755027771,4.2788591384887695,5.376378536224365,8.064441680908201,0.8672860264778137,7.123789310455322,2.75614595413208,6.0602898597717285
473,CC(C)(C)c1csc(NC(=O)c2ccc(Br)cc2F)n1,5.388930320739746,Z56801875,7.0741028785705575,7.620134353637695,5.9400062561035165,3.5822455883026123,6.667435646057129,7.830906867980957,5.276389122009277,5.998282432556152,6.436403274536133,5.970206260681152,6.0933895111083975,7.81635046005249,8.164209365844728,6.520759582519531,4.891088962554932,5.914161205291747,5.325910568237305,7.894398212432861,2.8235971927642822,6.558274745941162,3.630027294158936,6.246109485626223
474,CS(=O)(=O)Nc1ccc(-c2csc(NC(=O)c3ccc(Br)cc3F)n2)cc1,5.211977958679199,Z200661024,6.021604537963867,5.342222213745117,6.282149314880371,1.7971820831298828,5.816996574401856,7.024452209472656,5.175488471984863,2.252894401550293,0.3534600734710693,5.8393497467041025,2.5009121894836426,7.2418622970581055,7.4539427757263175,6.129992961883545,5.4020609855651855,6.0630621910095215,5.190122604370117,5.15948486328125,1.1373963356018066,5.033926486968994,1.6756384372711182,2.3785531520843506
475,CC(NCC(C)(C)C(N)=O)c1ccc(Br)cc1F,5.621084213256836,Z1782391507,7.527329444885254,8.67098331451416,6.270998001098633,4.899970054626465,7.890378952026367,9.03402614593506,5.6114702224731445,7.121495246887207,6.729387283325195,5.6163177490234375,7.227109432220459,7.456987380981445,8.622833251953125,7.799388885498048,6.3548994064331055,6.113382816314697,5.741671562194824,8.993559837341309,3.1452770233154297,7.91945219039917,4.99683141708374,7.2920470237731925
476,CC(NCC1(O)CCSC1)c1ccc(Br)cc1F,5.881822109222412,Z1782340090,7.549582481384277,8.258477210998535,5.715988636016848,4.652284622192383,7.706151485443115,8.129473686218263,5.284863471984863,6.467643737792969,6.764698028564452,5.037935256958008,6.397846698760986,7.526047229766848,7.958556652069093,7.9089603424072275,5.793761253356934,5.694336891174316,5.105414390563965,7.691970825195312,4.622105598449707,7.611258506774902,5.025303363800049,6.6290388107299805
477,CN1c2ccccc2C(=O)NC1c1ccc(Br)cc1F,5.0739946365356445,Z48987255,8.197938919067383,9.582566261291504,6.1267170906066895,4.056253433227538,7.801754951477051,9.716556549072266,4.922673225402832,6.275248527526856,6.3730010986328125,5.535161972045898,6.3189454078674325,8.557147026062013,9.363158226013184,7.6271910667419425,5.531139373779297,6.162996768951416,5.024784564971924,9.571977615356444,-0.0,7.718623161315918,3.977473497390747,6.281831741333008
478,O=C(O)c1ccc2c(=O)n3c(nc2c1)C(=Cc1ccc(Br)cc1F)CC3,4.59259033203125,Z46645949,6.83104419708252,9.506555557250977,7.415682792663574,2.3086066246032715,5.932610511779785,9.21768283843994,4.618272304534912,6.622605323791504,6.075410842895508,2.9450774192810063,6.711782932281494,7.457329750061035,9.003557205200195,6.086594581604004,4.8865227699279785,7.178024291992188,4.520701408386231,9.601788520812988,-0.0,6.20659065246582,2.425877094268799,7.060777187347412
479,O=c1[nH]c(C=Cc2ccc(Br)cc2F)nc2ccccc12,6.445863723754883,Z46567682,8.267953872680664,10.494107246398926,8.085370063781737,4.118841648101807,9.799471855163574,10.395777702331543,6.551005363464356,7.227971076965332,6.568573474884032,7.996342182159424,7.900908946990968,10.528318405151367,9.5925874710083,9.65802764892578,6.661161422729492,7.9578800201416025,6.516894340515138,10.098374366760254,-0.0,9.722726821899414,4.171159744262694,7.75941801071167
480,CN(C)C(=O)CCc1ccc(Br)cc1F,4.915151596069336,Z913856766,6.940994739532473,8.69449520111084,6.115183353424072,4.189596176147462,6.702486991882324,8.88746452331543,4.561867713928223,5.087489128112793,4.581164360046387,4.690481185913086,5.3470497131347665,7.3637847900390625,8.572826385498049,7.562199592590332,5.014381408691406,6.1831111907958975,4.400473594665527,8.794639587402344,3.296095371246338,7.262608051300049,3.840684413909912,5.46334981918335
481,CN(C)C(=O)CN(C)C(=O)CCc1ccc(Br)cc1F,5.383575439453125,Z913842746,7.319931030273437,7.697995185852051,6.227093696594237,3.1958429813385014,6.443514823913574,7.983582973480225,5.368809700012207,5.1817049980163565,4.656797409057617,5.835160255432129,6.207782745361327,7.223175048828125,6.986057758331299,6.5917277336120605,4.901317119598389,5.822230815887451,5.325369834899902,7.594947338104247,2.038990974426269,6.747974395751952,3.3033125400543213,6.260651588439941
482,Cn1cc(C(=O)NCCCc2ccc(Br)cc2F)cn1,6.188946723937987,Z1217883426,7.36097526550293,9.068208694458008,6.456681251525879,4.357788562774658,8.672750473022461,9.192930221557617,5.849531173706055,6.291343688964844,6.044200897216798,5.935471057891848,6.743076324462893,7.590015411376952,8.859785079956055,8.815837860107422,6.679077625274657,6.143411636352539,6.1568660736083975,9.131036758422852,3.5338945388793945,8.83842658996582,4.05931568145752,6.801840782165527
483,CS(=O)(=O)NCCc1ccc(Br)cc1F,5.174656867980957,Z1155955731,7.180203914642334,8.613005638122559,6.500904083251952,5.011557102203369,8.577256202697754,8.636277198791504,5.060276985168457,6.280890464782715,6.914168834686277,4.981706619262695,6.383665084838867,7.693763732910156,8.103812217712402,8.364470481872559,6.114531993865968,6.529276371002197,5.092857360839844,8.660342216491701,3.95910906791687,8.247753143310549,4.975022315979004,6.690367698669434
484,Cc1c([N+](=O)[O-])cccc1S(=O)(=O)N(Cc1ccccn1)Cc1ccc(Br)cc1F,4.992463111877441,Z826994818,7.190983772277832,7.32285737991333,4.807024002075195,1.9385383129119875,7.341682434082031,7.505841732025146,4.116678237915038,5.456344127655028,8.045361518859862,4.448391914367676,7.66057014465332,7.219020843505857,7.399299144744872,6.863973617553711,4.743676662445068,4.493594169616699,4.568357467651367,7.5639967918396,-0.0,6.876481056213379,1.7728534936904907,7.750040054321289
485,O=C1C(=O)N(C2CCCC2)C(=O)N1Cc1ccc(Br)cc1F,5.309784412384033,Z16859256,7.426407814025879,10.054445266723633,6.9926347732543945,3.3210816383361816,8.435436248779299,9.95686149597168,5.063956260681152,5.564526557922363,4.096364498138429,6.852250099182129,5.8838438987731925,8.1885986328125,9.307992935180664,7.96159553527832,5.462662696838379,6.860679626464844,5.2296648025512695,10.159027099609377,-0.0,8.227707862854004,3.8250823020935054,5.88509464263916
486,O=C1C(=O)N(Cc2ccc(Br)cc2F)C(=O)N1CCC1=CCCCC1,5.4815545082092285,Z81730794,6.817333221435548,9.711068153381348,6.805289268493652,2.5250496864318848,7.538340091705322,9.921910285949707,5.395503044128418,6.121398448944093,5.9410948753356925,5.405431270599365,6.291618347167969,7.538697242736816,7.685197830200195,7.467292308807372,4.47307825088501,6.883963584899902,5.143448352813722,9.874021530151367,-0.0,7.51759147644043,2.89224624633789,6.334749698638916
487,O=C1NC2(CCCCC2)C(=O)N1Cc1ccc(Br)cc1F,5.650738716125487,Z16394435,7.60005521774292,8.497006416320799,7.270835876464844,3.985427856445313,8.013869285583496,8.696423530578612,5.97047233581543,7.143893241882324,6.851734161376952,6.8325252532958975,7.292475700378418,7.898464202880857,8.045154571533201,8.18143367767334,6.049855709075928,7.20152759552002,5.4938554763793945,8.71088695526123,-0.0,8.110586166381836,4.0923142433166495,7.328333854675293
488,O=C(C1COc2ccccc2O1)N1CCN(Cc2ccc(Br)cc2F)CC1,5.5389909744262695,Z46476469,7.112721920013428,7.803937911987305,6.510848045349121,2.6779885292053223,7.949503898620605,9.606447219848633,5.057868003845215,2.641130924224853,1.4020329713821411,5.87977409362793,2.437713146209717,8.064642906188965,9.36475944519043,7.921772480010986,4.056839466094972,6.025719165802003,5.122959613800049,9.851958274841307,-0.0,7.859749317169189,2.5929079055786133,2.643361091613769
489,Fc1cc(Br)ccc1CN1CCN(c2ncccn2)CC1,7.560854911804199,Z46210759,8.167584419250487,8.167728424072267,7.169383049011231,3.068347930908203,7.4854793548583975,9.011571884155273,7.340512275695801,6.004420757293701,5.9524030685424805,6.686913013458253,5.993175029754639,7.548074722290039,8.624541282653809,8.354736328125,5.23764705657959,7.101414203643799,7.748028755187987,9.05340576171875,2.0391511917114262,8.078731536865233,4.871798515319824,6.1102166175842285
490,Fc1cc(Br)ccc1CNc1nc(C2CC2)ns1,6.281999588012695,Z1348396324,7.231358528137207,8.713007926940918,5.5941901206970215,5.300569534301758,8.004550933837889,8.684159278869629,5.373147010803223,6.8193206787109375,5.693083763122559,5.555520057678223,6.684985637664795,8.540163993835451,7.646421909332275,8.008403778076174,6.6121578216552725,5.432183265686035,5.367058753967285,8.913447380065918,3.730025768280029,7.950505256652832,5.428777694702148,6.863321304321289
491,Fc1cc(Br)ccc1COc1ccc(-c2nnco2)cc1,6.9790096282958975,Z26146478,7.358614921569824,8.583258628845215,5.595772743225098,4.314360618591309,8.504363059997559,8.398351669311522,6.589171409606934,6.6513991355896,6.2557106018066415,4.5589799880981445,6.999561309814452,8.536409378051758,8.412516593933105,8.464110374450684,5.382345676422119,5.63771915435791,6.731071949005128,8.7451171875,4.074212074279785,8.478175163269043,4.1834988594055185,7.210001945495605
492,O=[N+]([O-])c1ncccc1OCc1ccc(Br)cc1F,6.012576580047607,Z54936649,7.321239471435548,9.590728759765623,7.894477367401122,5.447425842285156,7.749650955200195,9.761602401733398,6.091244697570801,6.924992561340332,8.02965259552002,6.579616069793701,7.139627933502197,9.670635223388672,8.906914710998535,8.294771194458008,6.6073737144470215,7.981277465820312,5.996478080749513,9.581242561340332,3.959805250167847,8.301424026489258,5.316413402557373,7.058615207672119
493,O=C(CSCc1ccc(Br)cc1F)N1CCC(c2ccccc2)=N1,5.556357383728027,Z45330988,8.243294715881348,9.808058738708496,6.554440498352051,4.318741321563722,7.531216621398926,10.093125343322754,5.740387916564941,5.4283447265625,5.629303932189941,5.482678413391113,6.2552266120910645,8.479349136352539,9.673913955688477,7.352352142333982,5.94330358505249,6.580995082855225,5.840240478515625,9.88068962097168,0.9596360325813292,7.287802219390869,4.0998711585998535,6.107198715209961
