smiles,6vww_pocket108,6vww_pocket9,6vww_pocket100,6vww_pocket22,6vww_pocket154,6vww_pocket18,6vww_pocket57,6vww_pocket143,6vww_pocket3,6vww_pocket157,6vww_pocket37,6vww_pocket1,6vww_pocket13,6vww_pocket6,6vww_pocket17,6vww_pocket130,6vww_pocket23,6vww_pocket71,6vww_pocket62,6vww_pocket135,6vww_pocket11,6vww_pocket156,6vww_pocket8
CC(C)(C)C(=O)NCCc1nc2ccccc2n1CCCOc1ccc(Cl)cc1,5.210180282592773,7.940274238586426,8.82391357421875,4.331014156341554,2.633251428604126,6.55038595199585,9.705421447753906,4.865640163421631,3.457958221435547,3.717450618743897,3.5443339347839355,5.696590423583984,7.955746173858643,8.82674789428711,7.4996209144592285,5.578065872192383,4.109474182128906,5.224654197692871,9.621014595031738,-0.0,7.0822792053222665,3.4418206214904785,5.538193702697754
Cc1cccc(NS(=O)(=O)c2c(C)c(Cl)cc(C)c2Cl)c1,6.54423713684082,8.493107795715332,10.482980728149414,6.25600528717041,4.298349857330321,7.068477153778076,10.056562423706056,6.468453884124756,7.5471954345703125,7.177657604217527,5.665051460266112,7.945640087127685,9.146912574768066,10.211087226867676,7.0512237548828125,6.007517337799072,6.4529008865356445,6.490356922149657,10.081387519836426,1.9266822338104248,7.0594987869262695,4.285016059875488,7.871316909790039
CC1(C)Cc2cc(NC(=O)N3CCC4(C3)NC(=O)NC4=O)ccc2O1,6.715487480163574,8.034255981445312,8.886842727661133,6.3761963844299325,3.2947800159454346,6.65122127532959,7.622127056121826,6.4547271728515625,5.778424263000487,4.793179512023926,4.751702785491943,5.830202102661133,8.862114906311035,8.256957054138184,7.585957050323486,4.936520576477051,6.548257827758789,6.4049248695373535,7.512927532196045,-0.0,6.906547546386719,3.011890888214112,5.608510494232178
CC(C)OCCN1CCN(c2ccccc2S(C)(=O)=O)CC1,5.231902122497559,6.723846435546875,8.016630172729492,6.72059440612793,2.7851088047027592,6.312197685241699,8.559750556945799,6.044845104217527,4.492779731750488,5.405874729156494,6.0808162689208975,4.570843696594238,7.356377601623535,7.683290481567383,6.507506370544434,4.225644111633302,6.7404422760009775,4.913145542144775,8.601358413696289,0.35564932227134705,6.377615928649902,3.3503661155700684,5.0106682777404785
CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,5.594048500061035,8.311789512634277,9.36892318725586,5.2533111572265625,4.1008620262146005,8.630552291870117,9.350772857666016,5.0966081619262695,7.666619300842285,5.631850242614746,4.586896896362305,7.545426368713379,9.364982604980467,9.472612380981444,8.70185661315918,5.625345230102539,5.169068813323975,5.425256729125977,9.706594467163086,-0.0,8.938956260681152,3.4796438217163086,7.8055992126464835
COC(=O)c1cn(CC(=O)Nc2cc(C(F)(F)F)ccc2-n2cncn2)c2ccccc12,5.236474990844727,9.27456760406494,9.100164413452148,5.497248649597168,2.1626570224761963,7.0869197845458975,9.368844032287598,5.086583137512207,3.7355442047119136,3.1563475131988525,4.348720073699951,4.441406726837158,8.569540023803711,9.61836051940918,7.856290817260742,6.0277652740478525,5.494387149810791,5.377942085266113,9.54096508026123,-0.0,7.002123832702638,1.5906769037246704,4.148784637451172
CC(NC(=O)Nc1ccc(Cl)cc1)c1ccccc1NS(C)(=O)=O,5.842471122741699,8.39421558380127,9.59933853149414,6.271482467651367,5.777238845825195,7.510692119598389,8.568255424499513,5.626153945922852,5.450547218322754,4.594856262207031,5.7213311195373535,6.574003219604492,10.502635955810547,10.975343704223633,8.890117645263672,6.029250144958496,6.186511993408202,5.597929000854492,10.404285430908203,-0.0,8.658294677734375,4.215169906616212,6.634261131286621
CCOC(=O)c1c(-c2ccc(C)o2)csc1N,5.526453971862793,7.424155235290527,8.737124443054201,5.970725059509277,4.699619293212892,7.9029884338378915,8.75434398651123,5.613412380218506,6.0022850036621085,5.0639472007751465,5.984170913696289,6.096801280975343,8.33903694152832,8.024867057800293,7.751204967498777,5.939908981323242,5.909447193145753,5.605528831481934,8.937143325805664,3.2568235397338867,8.102314949035645,4.623934745788574,6.2112579345703125
Cc1ccccc1-c1nnc(SCC(=O)c2ccc3[nH]c(=O)[nH]c3c2)o1,9.649060249328613,8.058218955993652,9.153286933898926,7.405621528625487,4.6057400703430185,8.556911468505861,9.364248275756836,9.491979598999023,8.862631797790527,8.654645919799805,6.066644668579103,10.58163070678711,9.802309036254883,8.640748023986816,9.260292053222656,7.679105758666992,6.928440570831299,9.658150672912598,8.901327133178711,3.1550424098968506,8.992759704589844,4.811237335205078,10.457520484924316
COc1ccc(NC(=O)c2ccc3ncsc3c2)cc1S(=O)(=O)N1CCCCC1,5.655829429626465,7.142054080963135,7.425654888153076,5.130520820617676,2.2560503482818604,7.248808860778809,7.7254157066345215,5.719986438751223,3.6877257823944087,1.429516315460205,4.380462646484375,4.958456993103027,9.39198112487793,7.782904148101807,7.392759323120117,5.60194730758667,5.086714267730713,5.540782928466797,7.875798225402832,-0.0,7.2342963218688965,1.53188157081604,5.314573287963867
O=C(O)c1cc(S(=O)(=O)Nc2cccc(Cl)c2)cc2c1OCCO2,7.673170566558838,8.087275505065918,9.942830085754396,6.982154846191406,3.5185954570770264,7.5370283126831055,9.63886260986328,7.796649932861327,5.959179878234862,5.8782830238342285,6.805602073669434,7.123445510864258,8.81406021118164,9.72170639038086,8.244297027587889,5.940895080566406,7.299838066101074,7.627012252807617,9.81562614440918,0.5556095838546753,8.0682373046875,4.652442932128906,7.0692644119262695
CCOC(=O)c1c(NC(=O)CSc2ccccc2F)oc(C)c1C(C)=O,3.9956347942352295,6.411469459533691,8.660026550292969,6.069535255432129,3.310483455657959,5.4389495849609375,8.657845497131348,4.007965087890625,5.859921455383301,3.825307607650757,6.199183940887451,6.250391960144043,7.922294616699219,7.915406227111816,7.256783962249756,4.405855655670166,6.458632469177246,3.902767181396485,8.561495780944824,1.7777810096740725,7.252354621887207,3.394730806350708,6.201777935028076
FC(F)COCCSc1nnc(-c2cccc3ccccc23)o1,5.57709550857544,7.9325361251831055,8.790244102478027,6.524224281311035,3.5870132446289062,7.871182918548584,8.807343482971191,5.9190874099731445,5.397849082946777,5.164153575897217,6.455146789550781,5.7714385986328125,9.229589462280273,9.592695236206056,7.995129585266112,4.5402960777282715,6.282532215118407,5.563319683074951,9.26911735534668,0.8848002552986145,7.8744893074035645,2.9990129470825195,5.590624809265137
COc1cc(Br)c(CC(=O)N(C)CC(=O)Nc2ccccc2SC)cc1OC,4.387457847595215,6.719935417175293,8.316204071044924,4.358367443084717,2.8077328205108643,6.580904006958008,8.581477165222168,4.301290035247804,4.150932788848877,3.9624848365783687,4.352292060852052,6.071986198425293,8.468466758728027,8.547527313232424,7.4069085121154785,3.9343891143798833,4.736940860748291,4.12423038482666,8.65556526184082,-0.0,6.8358988761901855,1.7939679622650146,6.115842342376709
